CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
351858105,FNV,FRANCO NEV CORP,0,-2977,0,-350.06K,CLOSE,0%
20459V113,CMPOW,COMPOSECURE INC,0,-148853,0,-692.17K,CLOSE,0%
G59665102,MGTX,MEIRAGTX HLDGS PLC,117000,-108078,793.26K,-732.77K,-48%,0.21%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,360000,-10000,30.6M,-850.04K,-2.7%,8%
G76279101,ROIV,ROIVANT SCIENCES LTD,126923,-88583,1.28M,-893.8K,-41.1%,0.33%
05464T104,AXSM,AXSOME THERAPEUTICS INC,52732,-9500,6.15M,-1.11M,-15.3%,1.6%
22266T109,CPNG,COUPANG INC,81900,-60000,1.83M,-1.34M,-42.3%,0.48%
N90064101,QURE,UNIQURE NV,579139,-163023,6.14M,-1.73M,-22%,1.6%
98887Q104,ZLAB,ZAI LAB LTD,132189,-52873,4.78M,-1.91M,-28.6%,1.2%
594918104,MSFT,MICROSOFT CORP,0,-5000,0,-2.11M,CLOSE,0%
00217D100,ASTS,AST SPACEMOBILE INC,0,-111500,0,-2.35M,CLOSE,0%
58933Y105,MRK,MERCK & CO INC,41093,-31518,3.69M,-2.83M,-43.4%,0.96%
46222L116,IONQWS,IONQ INC,0,-128001,0,-3.9M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,48000,-27000,7.13M,-4.01M,-36%,1.9%
67079K100,SMR,NUSCALE PWR CORP,0,-360001,0,-6.45M,CLOSE,0%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,0,-97154,0,-8.11M,CLOSE,0%
Total,,,,,383.64M,-21.76M,-4.9%,100%
