CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,98189,49318,24.42M,12.26M,+100.9%,1.7%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,471322,145015,39.78M,12.24M,+44.4%,2.8%
05722G100,BKR,BAKER HUGHES COMPANY,686306,275686,30.16M,12.12M,+67.1%,2.2%
25278X109,FANG,DIAMONDBACK ENERGY INC,150013,75257,23.98M,12.03M,+100.7%,1.7%
46625H100,JPM,JPMORGAN CHASE & CO.,90601,46641,22.22M,11.44M,+106.1%,1.6%
M85548101,SSYS,STRATASYS LTD,2197828,1111491,21.52M,10.88M,+102.3%,1.5%
79466L302,CRM,SALESFORCE INC,78204,40057,20.99M,10.75M,+105%,1.5%
254687106,DIS,DISNEY WALT CO,221210,108368,21.83M,10.7M,+96%,1.6%
35671D857,FCX,FREEPORT-MCMORAN INC,537430,274603,20.35M,10.4M,+104.5%,1.5%
902681105,UGI,UGI CORP NEW,581432,295050,19.23M,9.76M,+103%,1.4%
679295105,OKTA,OKTA INC,175770,91307,18.49M,9.61M,+108.1%,1.3%
17275R102,CSCO,CISCO SYS INC,307673,155123,18.99M,9.57M,+101.7%,1.4%
00724F101,ADBE,ADOBE INC,48448,24844,18.58M,9.53M,+105.3%,1.3%
060505104,BAC,BANK AMERICA CORP,444066,227808,18.53M,9.51M,+105.3%,1.3%
25179M103,DVN,DEVON ENERGY CORP NEW,500618,251860,18.72M,9.42M,+101.2%,1.3%
38141G104,GS,GOLDMAN SACHS GROUP INC,33042,16780,18.05M,9.17M,+103.2%,1.3%
20825C104,COP,CONOCOPHILLIPS,171418,85234,18M,8.95M,+98.9%,1.3%
70450Y103,PYPL,PAYPAL HLDGS INC,265451,135809,17.32M,8.86M,+104.8%,1.2%
097023105,BA,BOEING CO,102262,51163,17.44M,8.73M,+100.1%,1.2%
855244109,SBUX,STARBUCKS CORP,175710,88507,17.24M,8.68M,+101.5%,1.2%
670100205,NVO,NOVO-NORDISK A S,185138,101994,12.86M,7.08M,+122.7%,0.92%
548661107,LOW,LOWES COS INC,56736,29234,13.23M,6.82M,+106.3%,0.95%
191216100,KO,COCA COLA CO,189725,94683,13.59M,6.78M,+99.6%,0.97%
26875P101,EOG,EOG RES INC,104162,51683,13.36M,6.63M,+98.5%,0.96%
92343V104,VZ,VERIZON COMMUNICATIONS INC,266760,131678,12.1M,5.97M,+97.5%,0.87%
833445109,SNOW,SNOWFLAKE INC,55498,31774,8.11M,4.64M,+133.9%,0.58%
33733E203,FBT,FIRST TR EXCHANGE-TRADED FD,52098,25874,8.86M,4.4M,+98.7%,0.63%
78464A870,XBI,SPDR SER TR,50740,25109,4.12M,2.04M,+98%,0.29%
921908844,VIG,VANGUARD SPECIALIZED FUNDS,17569,8582,3.41M,1.66M,+95.5%,0.24%
46090E103,QQQ,INVESCO QQQ TR,6282,3229,2.95M,1.51M,+105.8%,0.21%
301505707,ROBO,EXCHANGE TRADED CONCEPTS TRU,48637,22518,2.5M,1.16M,+86.2%,0.18%
78463V107,GLD,SPDR GOLD TR,7828,3639,2.26M,1.05M,+86.9%,0.16%
464287804,IJR,ISHARES TR,16338,8765,1.71M,916.56K,+115.7%,0.12%
666807102,NOC,NORTHROP GRUMMAN CORP,2958,1479,1.51M,757.26K,+100%,0.11%
34354P105,FLS,FLOWSERVE CORP,15370,15370,750.67K,750.67K,NEW,0.05%
922908744,VTV,VANGUARD INDEX FDS,8182,4231,1.41M,730.86K,+107.1%,0.1%
11135F101,AVGO,BROADCOM INC,5830,4270,976.12K,714.93K,+273.7%,0.07%
464287655,IWM,ISHARES TR,6758,3405,1.35M,679.26K,+101.6%,0.1%
15118V207,CELH,CELSIUS HLDGS INC,28900,18700,1.03M,666.09K,+183.3%,0.07%
91332U101,U,UNITY SOFTWARE INC,50090,32120,981.26K,629.23K,+178.7%,0.07%
922908652,VXF,VANGUARD INDEX FDS,6834,3589,1.18M,618.24K,+110.6%,0.08%
464287671,IUSG,ISHARES TR,8586,4761,1.09M,605.03K,+124.5%,0.08%
81369Y209,XLV,SELECT SECTOR SPDR TR,7913,3952,1.16M,577.02K,+99.8%,0.08%
478160104,JNJ,JOHNSON & JOHNSON,7820,3410,1.3M,565.48K,+77.3%,0.09%
81369Y605,XLF,SELECT SECTOR SPDR TR,22446,11310,1.12M,563.35K,+101.6%,0.08%
78462F103,SPY,SPDR S&P 500 ETF TR,1828,914,1.02M,511.36K,+100%,0.07%
81369Y704,XLI,SELECT SECTOR SPDR TR,6994,3837,916.7K,502.92K,+121.5%,0.07%
81369Y506,XLE,SELECT SECTOR SPDR TR,11225,5363,1.05M,501.19K,+91.5%,0.08%
88160R101,TSLA,TESLA INC,3482,1903,902.39K,493.18K,+120.5%,0.06%
464287614,IWF,ISHARES TR,2778,1336,1M,482.42K,+92.6%,0.07%
00206R102,T,AT&T INC,16424,16424,464.47K,464.47K,NEW,0.03%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,846,846,450.56K,450.56K,NEW,0.03%
78468R648,KOMP,SPDR SER TR,18494,9127,859.79K,424.31K,+97.4%,0.06%
30231G102,XOM,EXXON MOBIL CORP,7042,3521,837.5K,418.75K,+100%,0.06%
26701L100,BROS,DUTCH BROS INC,13780,6690,850.78K,413.04K,+94.4%,0.06%
969457100,WMB,WILLIAMS COS INC,6360,6360,380.07K,380.07K,NEW,0.03%
49456B101,KMI,KINDER MORGAN INC DEL,13100,13100,373.74K,373.74K,NEW,0.03%
18539C204,CWEN,CLEARWAY ENERGY INC,10620,10620,321.47K,321.47K,NEW,0.02%
02079K305,GOOGL,ALPHABET INC,1890,1890,292.27K,292.27K,NEW,0.02%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,15408,15408,269.18K,269.18K,NEW,0.02%
464287556,IBB,ISHARES TR,2010,2010,257.07K,257.07K,NEW,0.02%
032108664,HACK,AMPLIFY ETF TR,6154,3342,441.86K,239.96K,+118.8%,0.03%
92204A884,VOX,VANGUARD WORLD FD,3226,1588,478.71K,235.65K,+96.9%,0.03%
78433H675,QQQI,NEOS ETF TRUST,4810,4810,228.14K,228.14K,NEW,0.02%
910047109,UAL,UNITED AIRLS HLDGS INC,3240,3240,223.72K,223.72K,NEW,0.02%
92826C839,V,VISA INC,1272,636,445.79K,222.89K,+100%,0.03%
594972408,MSTR,MICROSTRATEGY INC,756,756,217.93K,217.93K,NEW,0.02%
882508104,TXN,TEXAS INSTRS INC,1130,1130,203.06K,203.06K,NEW,0.01%
92204A603,VIS,VANGUARD WORLD FD,810,810,200.52K,200.52K,NEW,0.01%
30303M102,META,META PLATFORMS INC,700,337,403.71K,194.36K,+92.8%,0.03%
691543102,OXLC,OXFORD LANE CAP CORP,19000,19000,89.68K,89.68K,NEW,<.01%
74767V109,QS,QUANTUMSCAPE CORP,18738,18738,77.95K,77.95K,NEW,<.01%
21924B302,CLM,CORNERSTONE STRATEGIC INVEST,10000,10000,74.3K,74.3K,NEW,<.01%
58463J304,MPW,MEDICAL PPTYS TRUST INC,17600,7300,106.13K,44.02K,+70.9%,<.01%
464287440,IEF,ISHARES TR,0,-21510,0,-1.99M,CLOSE,0%
87612E106,TGT,TARGET CORP,0,-44622,0,-6.03M,CLOSE,0%
718546104,PSX,PHILLIPS 66,0,-63202,0,-7.2M,CLOSE,0%
375558103,GILD,GILEAD SCIENCES INC,0,-83633,0,-7.73M,CLOSE,0%
125269100,CF,CF INDS HLDGS INC,0,-123934,0,-10.57M,CLOSE,0%
92189H607,OIH,VANECK ETF TRUST,5006,-40860,1.31M,-10.71M,-89.1%,0.09%
550021109,LULU,LULULEMON ATHLETICA INC,0,-28333,0,-10.83M,CLOSE,0%
Total,,,,,1.4B,677.48M,+90.8%,100%
